"zkrBudovy";"cisloMistnosti";"katedra";"pracoviste";"typCiselne";"typ";"kapacita";"spolecnyFond";"provozOd";"provozDo";"poznamka";"plocha";"vyskaMistnosti";"dvereCislo";"podlazi";"obec";"ulice";"cisloPopisne";"adresaBudovy";"serial";"urlMistnost";"urlBudova";"identifikatorMistnost";"identifikatorBudova"
"HC";"01008";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101008";""
"HC";"01009";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101009";""
"HC";"01010";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101010";""
"HC";"01011";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101011";""
"HC";"01012";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101012";""
"HC";"01031";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"15.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101031";""
"HC";"01032";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"15.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101032";""
"HC";"01034";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"15.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101034";""
"HC";"G4051";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"19.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104051";""
"HC";"G4052";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"19.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104052";""
"HC";"G4053";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"19.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104053";""
"HC";"E4009";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104009";""
"HC";"E4010";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104010";""
"HC";"E4011";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104011";""
"HC";"E4012";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104012";""
"HC";"E4013";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104013";""
"HC";"E4017";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104017";""
"HC";"E4018";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104018";""
"HC";"E4019";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104019";""
"HC";"F4027";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104027";""
"HC";"F4028";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104028";""
"HC";"F4029";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104029";""
"HC";"F4034";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104034";""
"HC";"F4035";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104035";""
"HC";"F4036";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104036";""
"HC";"02036";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"21.0";"";"";"2";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033102036";""
"HC";"02037";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"22.0";"";"";"2";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033102037";""
"HB";"B3029";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003029";""
"HB";"B3030";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003030";""
"HB";"B3031";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003031";""
"HB";"B3035";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003035";""
"HB";"B3036";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003036";""
"HB";"B3037";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003037";""
"HB";"B3038";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003038";""
"TA";"02044";"KTS";"Katedra tìlovýchovy a sportu";"2";"Uèebna";"10";"ne";"1.1.1990";"";"";"25.0";"";"";"1";"Pardubice";"Kunìtická";" 92";"Kunìtická,92, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=TA";"030602044";""
"TA";"02055";"KTS";"Katedra tìlovýchovy a sportu";"9";"Kanceláø";"1";"ne";"1.1.1990";"";"";"21.0";"";"";"1";"Pardubice";"Kunìtická";" 92";"Kunìtická,92, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=TA";"030602055";""
"TA";"02054";"KTS";"Katedra tìlovýchovy a sportu";"9";"Kanceláø";"1";"ne";"1.1.1990";"";"";"12.0";"";"";"1";"Pardubice";"Kunìtická";" 92";"Kunìtická,92, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=TA";"030602054";""
"TA";"02053";"KTS";"Katedra tìlovýchovy a sportu";"9";"Kanceláø";"1";"ne";"1.1.1990";"";"";"12.0";"";"";"1";"Pardubice";"Kunìtická";" 92";"Kunìtická,92, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=TA";"030602053";""
"TA";"02052";"KTS";"Katedra tìlovýchovy a sportu";"9";"Kanceláø";"1";"ne";"1.1.1990";"";"";"14.0";"";"";"1";"Pardubice";"Kunìtická";" 92";"Kunìtická,92, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=TA";"030602052";""
"TA";"02051";"KTS";"Katedra tìlovýchovy a sportu";"9";"Kanceláø";"1";"ne";"1.1.1990";"";"";"14.0";"";"";"1";"Pardubice";"Kunìtická";" 92";"Kunìtická,92, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=TA";"030602051";""
"DE";"A";"VIP";"Vzdìlávací a informaèní pracovištì DFJP";"2";"Uèebna";"67";"ne";"1.9.2008";"";"";"";"";"";"0";"Praha";"Pod výtopnou";" 2";"Pod výtopnou,2, Praha";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DE";"";""
"DE";"B";"VIP";"Vzdìlávací a informaèní pracovištì DFJP";"2";"Uèebna";"46";"ne";"1.9.2008";"";"";"";"";"";"0";"Praha";"Pod výtopnou";" 2";"Pod výtopnou,2, Praha";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DE";"";""
"DE";"C";"VIP";"Vzdìlávací a informaèní pracovištì DFJP";"2";"Uèebna";"35";"ne";"1.9.2008";"";"";"";"";"";"0";"Praha";"Pod výtopnou";" 2";"Pod výtopnou,2, Praha";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DE";"";""
"DE";"D";"VIP";"Vzdìlávací a informaèní pracovištì DFJP";"2";"Uèebna";"16";"ne";"1.9.2008";"";"";"";"";"";"0";"Praha";"Pod výtopnou";" 2";"Pod výtopnou,2, Praha";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DE";"";""
"DE";"E";"VIP";"Vzdìlávací a informaèní pracovištì DFJP";"2";"Uèebna";"20";"ne";"1.10.2017";"";"";"";"";"";"0";"Praha";"Pod výtopnou";" 2";"Pod výtopnou,2, Praha";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=DE";"";""
"EA";"13028";"FF";"Fakulta filozofická";"9";"Kanceláø";"1";"ne";"1.1.1990";"";"";"26.0";"";"";"13";"Pardubice";"Studentská";" 84";"Studentská,84, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=EA";"030913028";""
"HB";"C3056";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003056";""
"HB";"C3057";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003057";""
"HB";"C3064";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003064";""
"HB";"D3073";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003073";""
"HB";"D3074";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003074";""
"HB";"D3075";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"12.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003075";""
"HB";"D3079";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003079";""
"HB";"D3080";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003080";""
"HB";"D3081";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003081";""
"HB";"D3082";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003082";""
"HB";"D3083";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003083";""
"HB";"D5049";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"5";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033005049";""
"HB";"D5050";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"5";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033005050";""
"HB";"D5051";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"5";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033005051";""
"HC";"E3009";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"13.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033103009";""
"HB";"02032";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"14.0";"";"";"2";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033002032";""
"HB";"02010";"FCH";"Fakulta chemicko-technologická";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"14.0";"";"";"2";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033002010";""
"HC";"01035";"FCH";"Fakulta chemicko-technologická";"2";"Uèebna";"1";"ne";"1.1.2009";"";"";"55.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101035";""
"HB";"C4066";"FCH";"Fakulta chemicko-technologická";"8";"Jiná";"1";"ne";"1.1.2009";"";"";"39.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033004066";""
"HC";"01022";"FCH";"Fakulta chemicko-technologická";"8";"Jiná";"1";"ne";"1.1.2009";"";"";"59.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101022";""
"HA";"01064";"FCH";"Fakulta chemicko-technologická";"8";"Jiná";"1";"ne";"1.1.2009";"";"";"109.0";"";"";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HA";"033201064";""
"HB";"A4012";"FCH";"Fakulta chemicko-technologická";"8";"Jiná";"1";"ne";"1.1.2009";"";"";"39.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033004012";""
"HB";"C3058";"FCH";"Fakulta chemicko-technologická";"8";"Jiná";"1";"ne";"1.1.2009";"";"";"39.0";"";"";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HB";"033003058";""
"HC";"G4056";"FCH";"Fakulta chemicko-technologická";"8";"Jiná";"1";"ne";"1.1.2009";"";"";"38.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104056";""
"HC";"F4033";"FCH";"Fakulta chemicko-technologická";"8";"Jiná";"1";"ne";"1.1.2009";"";"";"25.0";"";"";"4";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033104033";""
"CA";"02031";"KE";"Katedra elektrotechniky";"9";"Kanceláø";"1";"ne";"1.1.2009";"";"";"18.0";"";"";"2";"Pardubice";"nám. Ès. legií";" 565";"nám. Ès. legií,565, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=CA";"010202031";""
"R";"01048";"JC";"Jazykové centrum";"9";"Kanceláø";"1";"ne";"1.5.2009";"";"";"13.0";"";"";"1";"Pardubice";"Studentská";" 95";"Studentská,95, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=R";"031001048";""
"R";"01049";"JC";"Jazykové centrum";"9";"Kanceláø";"1";"ne";"1.5.2009";"";"";"14.0";"";"";"1";"Pardubice";"Studentská";" 95";"Studentská,95, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=R";"031001049";""
"HC";"L25";"UOCHT";"Ústav organické chemie a technologie";"5";"Laboratoø";"8";"ne";"1.1.2009";"";"";"39.0";"";"F3042";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033103042";""
"HC";"L22";"KFCH";"Katedra fyzikální chemie";"5";"Laboratoø";"20";"ne";"1.1.2009";"";"";"44.0";"";"01007";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101007";""
"HC";"L23";"KFCH";"Katedra fyzikální chemie";"5";"Laboratoø";"20";"ne";"1.1.2009";"";"";"67.0";"";"01024";"1";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033101024";""
"HC";"L24";"UOCHT";"Ústav organické chemie a technologie";"5";"Laboratoø";"6";"ne";"1.1.2009";"";"";"39.0";"";"F3038";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033103038";""
"HC";"L26";"UCHTML";"Ústav chemie a technologie makromolekulárních látek";"5";"Laboratoø";"15";"ne";"1.1.2009";"";"";"58.0";"";"G3065";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033103065";""
"HC";"L27";"UCHTML";"Ústav chemie a technologie makromolekulárních látek";"5";"Laboratoø";"4";"ne";"1.1.2009";"";"";"19.0";"";"G3049";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033103049";""
"HC";"L28";"UCHTML";"Ústav chemie a technologie makromolekulárních látek";"5";"Laboratoø";"4";"ne";"1.1.2009";"";"";"19.0";"";"G3050";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033103050";""
"HC";"L29";"UCHTML";"Ústav chemie a technologie makromolekulárních látek";"5";"Laboratoø";"4";"ne";"1.1.2009";"";"";"19.0";"";"G3051";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033103051";""
"HC";"L30";"UCHTML";"Ústav chemie a technologie makromolekulárních látek";"5";"Laboratoø";"4";"ne";"1.1.2009";"";"";"19.0";"";"G3052";"3";"Pardubice";"Studentská";" 573";"Studentská,573, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=HC";"033103052";""
"ZD";"35";"FZS";"Fakulta zdravotnických studií";"5";"Laboratoø";"15";"ne";"1.1.1990";"";"";"25.0";"";"";"0";"Pardubice";"Prùmyslová";" 395";"Prùmyslová,395, Pardubice";"";"";"http://verso.upce.cz/fcgi/verso.fpl?fname=map_mapy&hbudova=ZD";"020401006";""
